id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
340;Perfume;Délice;50 ml.;249;289;343;442;438,2583099;461;469;22,48852796;2;436,421571;0,004209;0,051313409
341;Perfume;Casapueblo;100 ml.;301;225;245;431;408,0623249;534;534;73,73881467;62;402,497797;0,013825;0,180704785
342;Tinta ;Excellence;1 unidad;366;293,34;369,38;475;471,3473326;532;599;29,86706607;16;454,5075542;0,037051;0,063365302
343;Tinta ;Issue;1 unidad;206;119;125;139;137,1128788;175;175;15,99998137;0;137,1128788;0;0,116692039
344;Tinta ;Garnier;1 unidad;450;138,46;155;212;203,5352791;219;232,9;14,33227091;15;204,8466848;-0,006402;0,070416642
345;Agua oxigenada 10 volumen;Droguería Paysandú;100 ml.;101;55;55;55;55;55;55;0;0;55,36729709;-0,006634;0
346;Alcohol rectificado;Droguería Paysandú;250 ml. ;121;61;61;99;96,08782559;134,21;138,24;11,6291454;0;98,62459556;-0,025721;0,12102621
347;Alcohol en gel ;Bioset ;250 ml. ;214;49,9;49,9;104;124,1473171;189;189;28,57248664;38,9;121,9091225;0,01836;0,230149852
348;Algodón;Zig Zag Cisne ;100 gramos;265;57;67;131;117,248062;165;165;31,15892203;50;115,9543928;0,011157;0,265752128
349;Cinta adhesiva;Ready Plast ;1 unidad ;132;25;27;38;36,78030303;41;41;3,898599772;0;36,78030303;0;0,105996945
350;Curitas ;Ready Plast ;8 unidades ;147;27;38;38;41,66349206;60;60;7,815823479;0;43,01020408;-0,031311;0,187594056
351;Gasa estéril;;40 unidades;114;56;56;102;96,80380117;102;102;14,31072936;0;96,75438596;0,000511;0,147832308
352;Protector solar SPF 20;Dermaglós ;250 ml. ;163;698;698;698;754,1623722;949;949;97,59851941;62;753,9018405;0,000346;0,129413138
353;Protector solar SPF 40;Dermaglós ;250 ml. ;164;696;768;768;824,0276423;1044;1044;107,9536623;17;823,7317073;0,000359;0,131007331
354;Protector solar SPF 30;Hawaiian Tropic;180 ml. ;221;475;475;706;687,6406787;798,59;867;102,8858467;0;687,76;-0,000173;0,149621525
355;Protector solar SPF 50;Eucerin;150 ml ;163;1435;1435;1435;1446,466258;1485;1485;17,16791186;29;1445,907975;0,000386;0,011868864
356;Protector solar SPF 60;Soundown;120 ml. ;381;382;399;650;581,6424006;699;785;112,84844;251;581,7063177;-0,00011;0,194016873
357;Protector solar SPF 80;Hawaiian Tropic;240 ml. ;185;689;695;695;718,9679459;786,29;854;21,54530756;0;719,1082703;-0,000195;0,029966993
